INFO: BenchmarkParams{sampleLimit=null, threads=1, delayMs=300, gpuConfig='4090', modelName='qwen2.5-coder:14b', modelUrl='https://punk-sandwich-cambodia-spread.trycloudflare.com/v1/completions', apiKey='null', contextSize=2048, tokenizer=D:\work\git\model-speed-benchmark\build\resources\main\tokenizer\Qwen2.5-Coder-14B.json, dataset=D:\work\git\model-speed-benchmark\build\resources\main\dataset\repoeval\line_level.java.test.jsonl, mock=false}

timeMs, contextTokensSize, responseCharsSize
vllm:cache_config_info{block_size="16",cache_dtype="fp8_e4m3",calculate_kv_scales="False",cpu_offload_gb="0",enable_prefix_caching="None",gpu_memory_utilization="0.9",is_attention_free="False",num_cpu_blocks="2730",num_gpu_blocks="7108",num_gpu_blocks_override="None",prefix_caching_hash_algo="builtin",sliding_window="None",swap_space="4",swap_space_bytes="4294967296"} 1.0
# HELP vllm:num_requests_running Number of requests currently running on GPU.
# TYPE vllm:num_requests_running gauge
vllm:num_requests_running{model_name="qwen2.5-coder:14b"} 0.0
# HELP vllm:num_requests_waiting Number of requests waiting to be processed.
# TYPE vllm:num_requests_waiting gauge
vllm:num_requests_waiting{model_name="qwen2.5-coder:14b"} 0.0
# HELP vllm:gpu_cache_usage_perc GPU KV-cache usage. 1 means 100 percent usage.
# TYPE vllm:gpu_cache_usage_perc gauge
vllm:gpu_cache_usage_perc{model_name="qwen2.5-coder:14b"} 0.0
# HELP vllm:lora_requests_info Running stats on lora requests.
# TYPE vllm:lora_requests_info gauge
vllm:lora_requests_info{max_lora="0",running_lora_adapters="",waiting_lora_adapters=""} 1.7544849817557712e+09
# HELP vllm:num_preemptions_total Cumulative number of preemption from the engine.
# TYPE vllm:num_preemptions_total counter
vllm:num_preemptions_total{model_name="qwen2.5-coder:14b"} 0.0
# HELP vllm:prompt_tokens_total Number of prefill tokens processed.
# TYPE vllm:prompt_tokens_total counter
vllm:prompt_tokens_total{model_name="qwen2.5-coder:14b"} 351571.0
# HELP vllm:generation_tokens_total Number of generation tokens processed.
# TYPE vllm:generation_tokens_total counter
vllm:generation_tokens_total{model_name="qwen2.5-coder:14b"} 3165.0
# HELP vllm:request_success_total Count of successfully processed requests.
# TYPE vllm:request_success_total counter
vllm:request_success_total{finished_reason="stop",model_name="qwen2.5-coder:14b"} 213.0
vllm:request_success_total{finished_reason="length",model_name="qwen2.5-coder:14b"} 1.0
# HELP vllm:iteration_tokens_total Histogram of number of tokens per engine_step.
# TYPE vllm:iteration_tokens_total histogram
vllm:iteration_tokens_total_sum{model_name="qwen2.5-coder:14b"} 354736.0
vllm:iteration_tokens_total_bucket{le="1.0",model_name="qwen2.5-coder:14b"} 3245.0
vllm:iteration_tokens_total_bucket{le="8.0",model_name="qwen2.5-coder:14b"} 3245.0
vllm:iteration_tokens_total_bucket{le="16.0",model_name="qwen2.5-coder:14b"} 3245.0
vllm:iteration_tokens_total_bucket{le="32.0",model_name="qwen2.5-coder:14b"} 3245.0
vllm:iteration_tokens_total_bucket{le="64.0",model_name="qwen2.5-coder:14b"} 3245.0
vllm:iteration_tokens_total_bucket{le="128.0",model_name="qwen2.5-coder:14b"} 3245.0
vllm:iteration_tokens_total_bucket{le="256.0",model_name="qwen2.5-coder:14b"} 3245.0
vllm:iteration_tokens_total_bucket{le="512.0",model_name="qwen2.5-coder:14b"} 3245.0
vllm:iteration_tokens_total_bucket{le="1024.0",model_name="qwen2.5-coder:14b"} 3245.0
vllm:iteration_tokens_total_bucket{le="2048.0",model_name="qwen2.5-coder:14b"} 3459.0
vllm:iteration_tokens_total_bucket{le="4096.0",model_name="qwen2.5-coder:14b"} 3459.0
vllm:iteration_tokens_total_bucket{le="8192.0",model_name="qwen2.5-coder:14b"} 3459.0
vllm:iteration_tokens_total_bucket{le="16384.0",model_name="qwen2.5-coder:14b"} 3459.0
vllm:iteration_tokens_total_bucket{le="+Inf",model_name="qwen2.5-coder:14b"} 3459.0
vllm:iteration_tokens_total_count{model_name="qwen2.5-coder:14b"} 3459.0
# HELP vllm:time_to_first_token_seconds Histogram of time to first token in seconds.
# TYPE vllm:time_to_first_token_seconds histogram
vllm:time_to_first_token_seconds_sum{model_name="qwen2.5-coder:14b"} 55.490755558013916
vllm:time_to_first_token_seconds_bucket{le="0.001",model_name="qwen2.5-coder:14b"} 0.0
vllm:time_to_first_token_seconds_bucket{le="0.005",model_name="qwen2.5-coder:14b"} 0.0
vllm:time_to_first_token_seconds_bucket{le="0.01",model_name="qwen2.5-coder:14b"} 0.0
vllm:time_to_first_token_seconds_bucket{le="0.02",model_name="qwen2.5-coder:14b"} 0.0
vllm:time_to_first_token_seconds_bucket{le="0.04",model_name="qwen2.5-coder:14b"} 0.0
vllm:time_to_first_token_seconds_bucket{le="0.06",model_name="qwen2.5-coder:14b"} 0.0
vllm:time_to_first_token_seconds_bucket{le="0.08",model_name="qwen2.5-coder:14b"} 0.0
vllm:time_to_first_token_seconds_bucket{le="0.1",model_name="qwen2.5-coder:14b"} 0.0
vllm:time_to_first_token_seconds_bucket{le="0.25",model_name="qwen2.5-coder:14b"} 66.0
vllm:time_to_first_token_seconds_bucket{le="0.5",model_name="qwen2.5-coder:14b"} 214.0
vllm:time_to_first_token_seconds_bucket{le="0.75",model_name="qwen2.5-coder:14b"} 214.0
vllm:time_to_first_token_seconds_bucket{le="1.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:time_to_first_token_seconds_bucket{le="2.5",model_name="qwen2.5-coder:14b"} 214.0
vllm:time_to_first_token_seconds_bucket{le="5.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:time_to_first_token_seconds_bucket{le="7.5",model_name="qwen2.5-coder:14b"} 214.0
vllm:time_to_first_token_seconds_bucket{le="10.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:time_to_first_token_seconds_bucket{le="20.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:time_to_first_token_seconds_bucket{le="40.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:time_to_first_token_seconds_bucket{le="80.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:time_to_first_token_seconds_bucket{le="160.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:time_to_first_token_seconds_bucket{le="640.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:time_to_first_token_seconds_bucket{le="2560.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:time_to_first_token_seconds_bucket{le="+Inf",model_name="qwen2.5-coder:14b"} 214.0
vllm:time_to_first_token_seconds_count{model_name="qwen2.5-coder:14b"} 214.0
# HELP vllm:time_per_output_token_seconds Histogram of time per output token in seconds.
# TYPE vllm:time_per_output_token_seconds histogram
vllm:time_per_output_token_seconds_sum{model_name="qwen2.5-coder:14b"} 34.0975136756897
vllm:time_per_output_token_seconds_bucket{le="0.01",model_name="qwen2.5-coder:14b"} 0.0
vllm:time_per_output_token_seconds_bucket{le="0.025",model_name="qwen2.5-coder:14b"} 2951.0
vllm:time_per_output_token_seconds_bucket{le="0.05",model_name="qwen2.5-coder:14b"} 2951.0
vllm:time_per_output_token_seconds_bucket{le="0.075",model_name="qwen2.5-coder:14b"} 2951.0
vllm:time_per_output_token_seconds_bucket{le="0.1",model_name="qwen2.5-coder:14b"} 2951.0
vllm:time_per_output_token_seconds_bucket{le="0.15",model_name="qwen2.5-coder:14b"} 2951.0
vllm:time_per_output_token_seconds_bucket{le="0.2",model_name="qwen2.5-coder:14b"} 2951.0
vllm:time_per_output_token_seconds_bucket{le="0.3",model_name="qwen2.5-coder:14b"} 2951.0
vllm:time_per_output_token_seconds_bucket{le="0.4",model_name="qwen2.5-coder:14b"} 2951.0
vllm:time_per_output_token_seconds_bucket{le="0.5",model_name="qwen2.5-coder:14b"} 2951.0
vllm:time_per_output_token_seconds_bucket{le="0.75",model_name="qwen2.5-coder:14b"} 2951.0
vllm:time_per_output_token_seconds_bucket{le="1.0",model_name="qwen2.5-coder:14b"} 2951.0
vllm:time_per_output_token_seconds_bucket{le="2.5",model_name="qwen2.5-coder:14b"} 2951.0
vllm:time_per_output_token_seconds_bucket{le="5.0",model_name="qwen2.5-coder:14b"} 2951.0
vllm:time_per_output_token_seconds_bucket{le="7.5",model_name="qwen2.5-coder:14b"} 2951.0
vllm:time_per_output_token_seconds_bucket{le="10.0",model_name="qwen2.5-coder:14b"} 2951.0
vllm:time_per_output_token_seconds_bucket{le="20.0",model_name="qwen2.5-coder:14b"} 2951.0
vllm:time_per_output_token_seconds_bucket{le="40.0",model_name="qwen2.5-coder:14b"} 2951.0
vllm:time_per_output_token_seconds_bucket{le="80.0",model_name="qwen2.5-coder:14b"} 2951.0
vllm:time_per_output_token_seconds_bucket{le="+Inf",model_name="qwen2.5-coder:14b"} 2951.0
vllm:time_per_output_token_seconds_count{model_name="qwen2.5-coder:14b"} 2951.0
# HELP vllm:e2e_request_latency_seconds Histogram of end to end request latency in seconds.
# TYPE vllm:e2e_request_latency_seconds histogram
vllm:e2e_request_latency_seconds_sum{model_name="qwen2.5-coder:14b"} 89.65814924240112
vllm:e2e_request_latency_seconds_bucket{le="0.3",model_name="qwen2.5-coder:14b"} 23.0
vllm:e2e_request_latency_seconds_bucket{le="0.5",model_name="qwen2.5-coder:14b"} 179.0
vllm:e2e_request_latency_seconds_bucket{le="0.8",model_name="qwen2.5-coder:14b"} 209.0
vllm:e2e_request_latency_seconds_bucket{le="1.0",model_name="qwen2.5-coder:14b"} 211.0
vllm:e2e_request_latency_seconds_bucket{le="1.5",model_name="qwen2.5-coder:14b"} 214.0
vllm:e2e_request_latency_seconds_bucket{le="2.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:e2e_request_latency_seconds_bucket{le="2.5",model_name="qwen2.5-coder:14b"} 214.0
vllm:e2e_request_latency_seconds_bucket{le="5.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:e2e_request_latency_seconds_bucket{le="10.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:e2e_request_latency_seconds_bucket{le="15.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:e2e_request_latency_seconds_bucket{le="20.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:e2e_request_latency_seconds_bucket{le="30.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:e2e_request_latency_seconds_bucket{le="40.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:e2e_request_latency_seconds_bucket{le="50.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:e2e_request_latency_seconds_bucket{le="60.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:e2e_request_latency_seconds_bucket{le="120.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:e2e_request_latency_seconds_bucket{le="240.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:e2e_request_latency_seconds_bucket{le="480.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:e2e_request_latency_seconds_bucket{le="960.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:e2e_request_latency_seconds_bucket{le="1920.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:e2e_request_latency_seconds_bucket{le="7680.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:e2e_request_latency_seconds_bucket{le="+Inf",model_name="qwen2.5-coder:14b"} 214.0
vllm:e2e_request_latency_seconds_count{model_name="qwen2.5-coder:14b"} 214.0
# HELP vllm:request_queue_time_seconds Histogram of time spent in WAITING phase for request.
# TYPE vllm:request_queue_time_seconds histogram
vllm:request_queue_time_seconds_sum{model_name="qwen2.5-coder:14b"} 0.19767236709594727
vllm:request_queue_time_seconds_bucket{le="0.3",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_queue_time_seconds_bucket{le="0.5",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_queue_time_seconds_bucket{le="0.8",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_queue_time_seconds_bucket{le="1.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_queue_time_seconds_bucket{le="1.5",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_queue_time_seconds_bucket{le="2.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_queue_time_seconds_bucket{le="2.5",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_queue_time_seconds_bucket{le="5.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_queue_time_seconds_bucket{le="10.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_queue_time_seconds_bucket{le="15.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_queue_time_seconds_bucket{le="20.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_queue_time_seconds_bucket{le="30.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_queue_time_seconds_bucket{le="40.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_queue_time_seconds_bucket{le="50.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_queue_time_seconds_bucket{le="60.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_queue_time_seconds_bucket{le="120.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_queue_time_seconds_bucket{le="240.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_queue_time_seconds_bucket{le="480.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_queue_time_seconds_bucket{le="960.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_queue_time_seconds_bucket{le="1920.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_queue_time_seconds_bucket{le="7680.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_queue_time_seconds_bucket{le="+Inf",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_queue_time_seconds_count{model_name="qwen2.5-coder:14b"} 214.0
# HELP vllm:request_inference_time_seconds Histogram of time spent in RUNNING phase for request.
# TYPE vllm:request_inference_time_seconds histogram
vllm:request_inference_time_seconds_sum{model_name="qwen2.5-coder:14b"} 89.46047687530518
vllm:request_inference_time_seconds_bucket{le="0.3",model_name="qwen2.5-coder:14b"} 23.0
vllm:request_inference_time_seconds_bucket{le="0.5",model_name="qwen2.5-coder:14b"} 180.0
vllm:request_inference_time_seconds_bucket{le="0.8",model_name="qwen2.5-coder:14b"} 209.0
vllm:request_inference_time_seconds_bucket{le="1.0",model_name="qwen2.5-coder:14b"} 211.0
vllm:request_inference_time_seconds_bucket{le="1.5",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_inference_time_seconds_bucket{le="2.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_inference_time_seconds_bucket{le="2.5",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_inference_time_seconds_bucket{le="5.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_inference_time_seconds_bucket{le="10.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_inference_time_seconds_bucket{le="15.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_inference_time_seconds_bucket{le="20.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_inference_time_seconds_bucket{le="30.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_inference_time_seconds_bucket{le="40.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_inference_time_seconds_bucket{le="50.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_inference_time_seconds_bucket{le="60.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_inference_time_seconds_bucket{le="120.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_inference_time_seconds_bucket{le="240.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_inference_time_seconds_bucket{le="480.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_inference_time_seconds_bucket{le="960.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_inference_time_seconds_bucket{le="1920.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_inference_time_seconds_bucket{le="7680.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_inference_time_seconds_bucket{le="+Inf",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_inference_time_seconds_count{model_name="qwen2.5-coder:14b"} 214.0
# HELP vllm:request_prefill_time_seconds Histogram of time spent in PREFILL phase for request.
# TYPE vllm:request_prefill_time_seconds histogram
vllm:request_prefill_time_seconds_sum{model_name="qwen2.5-coder:14b"} 55.29308319091797
vllm:request_prefill_time_seconds_bucket{le="0.3",model_name="qwen2.5-coder:14b"} 213.0
vllm:request_prefill_time_seconds_bucket{le="0.5",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_prefill_time_seconds_bucket{le="0.8",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_prefill_time_seconds_bucket{le="1.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_prefill_time_seconds_bucket{le="1.5",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_prefill_time_seconds_bucket{le="2.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_prefill_time_seconds_bucket{le="2.5",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_prefill_time_seconds_bucket{le="5.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_prefill_time_seconds_bucket{le="10.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_prefill_time_seconds_bucket{le="15.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_prefill_time_seconds_bucket{le="20.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_prefill_time_seconds_bucket{le="30.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_prefill_time_seconds_bucket{le="40.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_prefill_time_seconds_bucket{le="50.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_prefill_time_seconds_bucket{le="60.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_prefill_time_seconds_bucket{le="120.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_prefill_time_seconds_bucket{le="240.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_prefill_time_seconds_bucket{le="480.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_prefill_time_seconds_bucket{le="960.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_prefill_time_seconds_bucket{le="1920.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_prefill_time_seconds_bucket{le="7680.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_prefill_time_seconds_bucket{le="+Inf",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_prefill_time_seconds_count{model_name="qwen2.5-coder:14b"} 214.0
# HELP vllm:request_decode_time_seconds Histogram of time spent in DECODE phase for request.
# TYPE vllm:request_decode_time_seconds histogram
vllm:request_decode_time_seconds_sum{model_name="qwen2.5-coder:14b"} 34.16739368438721
vllm:request_decode_time_seconds_bucket{le="0.3",model_name="qwen2.5-coder:14b"} 194.0
vllm:request_decode_time_seconds_bucket{le="0.5",model_name="qwen2.5-coder:14b"} 207.0
vllm:request_decode_time_seconds_bucket{le="0.8",model_name="qwen2.5-coder:14b"} 212.0
vllm:request_decode_time_seconds_bucket{le="1.0",model_name="qwen2.5-coder:14b"} 213.0
vllm:request_decode_time_seconds_bucket{le="1.5",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_decode_time_seconds_bucket{le="2.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_decode_time_seconds_bucket{le="2.5",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_decode_time_seconds_bucket{le="5.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_decode_time_seconds_bucket{le="10.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_decode_time_seconds_bucket{le="15.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_decode_time_seconds_bucket{le="20.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_decode_time_seconds_bucket{le="30.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_decode_time_seconds_bucket{le="40.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_decode_time_seconds_bucket{le="50.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_decode_time_seconds_bucket{le="60.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_decode_time_seconds_bucket{le="120.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_decode_time_seconds_bucket{le="240.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_decode_time_seconds_bucket{le="480.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_decode_time_seconds_bucket{le="960.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_decode_time_seconds_bucket{le="1920.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_decode_time_seconds_bucket{le="7680.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_decode_time_seconds_bucket{le="+Inf",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_decode_time_seconds_count{model_name="qwen2.5-coder:14b"} 214.0
# HELP vllm:request_prompt_tokens Number of prefill tokens processed.
# TYPE vllm:request_prompt_tokens histogram
vllm:request_prompt_tokens_sum{model_name="qwen2.5-coder:14b"} 351571.0
vllm:request_prompt_tokens_bucket{le="1.0",model_name="qwen2.5-coder:14b"} 0.0
vllm:request_prompt_tokens_bucket{le="2.0",model_name="qwen2.5-coder:14b"} 0.0
vllm:request_prompt_tokens_bucket{le="5.0",model_name="qwen2.5-coder:14b"} 0.0
vllm:request_prompt_tokens_bucket{le="10.0",model_name="qwen2.5-coder:14b"} 0.0
vllm:request_prompt_tokens_bucket{le="20.0",model_name="qwen2.5-coder:14b"} 0.0
vllm:request_prompt_tokens_bucket{le="50.0",model_name="qwen2.5-coder:14b"} 0.0
vllm:request_prompt_tokens_bucket{le="100.0",model_name="qwen2.5-coder:14b"} 0.0
vllm:request_prompt_tokens_bucket{le="200.0",model_name="qwen2.5-coder:14b"} 0.0
vllm:request_prompt_tokens_bucket{le="500.0",model_name="qwen2.5-coder:14b"} 0.0
vllm:request_prompt_tokens_bucket{le="1000.0",model_name="qwen2.5-coder:14b"} 0.0
vllm:request_prompt_tokens_bucket{le="2000.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_prompt_tokens_bucket{le="+Inf",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_prompt_tokens_count{model_name="qwen2.5-coder:14b"} 214.0
# HELP vllm:request_generation_tokens Number of generation tokens processed.
# TYPE vllm:request_generation_tokens histogram
vllm:request_generation_tokens_sum{model_name="qwen2.5-coder:14b"} 3165.0
vllm:request_generation_tokens_bucket{le="1.0",model_name="qwen2.5-coder:14b"} 10.0
vllm:request_generation_tokens_bucket{le="2.0",model_name="qwen2.5-coder:14b"} 17.0
vllm:request_generation_tokens_bucket{le="5.0",model_name="qwen2.5-coder:14b"} 26.0
vllm:request_generation_tokens_bucket{le="10.0",model_name="qwen2.5-coder:14b"} 82.0
vllm:request_generation_tokens_bucket{le="20.0",model_name="qwen2.5-coder:14b"} 173.0
vllm:request_generation_tokens_bucket{le="50.0",model_name="qwen2.5-coder:14b"} 210.0
vllm:request_generation_tokens_bucket{le="100.0",model_name="qwen2.5-coder:14b"} 214.0
vllm:request_generation_tokens_bucket{le="200.0",model_name="qwen2.5-coder:14b"} 214.0
